	date	air_hum	air_hum_min	air_hum_max	air_temp	air_temp_min	air_temp_max	pluvm	down_mildew	powdery_mildew	botrytis	erysiphe
1109	11/19/2022	78.04450801	46.6	89.5	13.53079518	8.71	20.09	0.013858419	0	0	0	0
3499	11/19/2022	83.69630591	75.3	94.4	18.029214921	13.58	19.74	0.00417432	0	0	0	0
3186	11/19/2023	60.83414646	54.0	79.8	9.659710051	5.04	16.4	0.007053824	0	0	0	0
1713	11/19/2023	74.23361031	61.4	86.2	9.166282059	5.84	12.56	0.009103669	0	0	0	0
472	11/19/2023	73.33091895	49.0	94.6	23.533174482	18.4	29.31	0.031253021	0	0	0	0
4554	11/2/2020	52.05706875	33.5	72.2	17.447039395	11.32	27.09	1.8412e-05	0	0	0	0
5867	11/2/2020	74.41009921	47.0	85.1	14.140271633	10.14	20.38	0.000785834	0	0	0	0
1655	11/2/2020	61.37019656	30.6	93.3	4.425559367	-1.8	12.23	2.2335e-05	0	0	0	0
2588	11/2/2021	78.88701232	65.5	93.5	17.06782904	13.32	19.68	0.00349823	0	0	0	0
5780	11/2/2021	65.42711083	47.6	83.6	12.625203851	6.73	21.78	4.909e-06	0	0	0	0
5079	11/2/2021	68.92551388	45.6	89.5	10.493884182	4.11	19.61	4.8274e-05	0	0	0	0
1642	11/2/2021	66.23779862	47.3	90.6	17.034405205	10.65	27.82	0.00720813	0	0	0	0
5264	11/2/2022	77.38153122	59.4	87.4	5.278518769	1.44	9.25	7.53e-07	0	1	0	0
2835	11/2/2022	90.37925602	77.4	95.2	10.62327091	7.83	14.17	0.006330371	1	0	0	0
2352	11/2/2023	79.79964306	55.0	89.1	7.486473334	1.08	14.09	6.1e-08	1	1	0	0
222	11/20/2020	68.64317118	46.6	86.1	20.864083007	14.98	26.97	0.028982102	0	0	0	0
350	11/20/2020	64.24692735	43.8	85.9	17.389250123	11.84	20.74	0.016031147	1	1	0	0
4971	11/20/2021	72.08141242	44.4	91.2	14.38165317	9.07	20.48	0.004181136	0	0	0	0
867	11/20/2021	62.80786665	44.6	83.4	6.322836573	1.87	9.48	0.000922771	0	0	0	0
2258	11/20/2021	65.67849669	38.0	88.4	21.167416561	13.2	27.54	0.00055516	1	0	0	0
773	11/20/2021	71.42396771	49.2	91.9	8.499418277	1.59	15.65	0.009073189	0	0	0	0
1088	11/20/2021	69.92156658	38.3	90.6	6.122824779	0.1	13.97	8.2464e-05	0	0	0	0
1060	11/20/2021	81.79196555	55.9	93.4	19.627390141	16.18	29.35	0.022355399	0	0	0	0
2123	11/20/2022	66.15295478	37.3	86.5	29.418672664	21.2	38.12	0.002433175	0	1	0	0
3503	11/20/2022	82.33376736	70.3	91.8	15.867195874	10.3	24.5	0.005054955	1	0	0	0
418	11/20/2022	54.51811427	35.2	75.6	14.662774731	6.61	22.13	8.414e-06	0	1	0	0
2414	11/20/2023	94.45999334	83.2	95.7	2.582677256	-0.48	7.94	0.008249416	0	0	0	0
5896	11/20/2023	54.18166292	30.1	69.0	13.263971393	8.51	20.91	0.000128518	0	0	0	0
5707	11/20/2023	75.95783348	52.5	89.9	15.528760172	7.6	23.48	1.4147e-05	0	0	0	0
4077	11/21/2020	80.54890169	54.4	95.2	14.535615762	9.67	21.42	0.006677057	0	0	0	0
5621	11/21/2020	93.25998248	95.2	96.5	0.153169663	-3.93	3.23	0.014444337	0	0	0	0
4259	11/21/2021	52.82063769	30.9	81.5	27.537935151	19.95	36.39	0.002899798	0	0	0	0
5128	11/21/2021	65.12766825	48.5	82.0	24.244945201	19.41	30.79	0.036537638	1	0	0	0
4771	11/21/2021	62.56204952	35.2	84.3	22.605298579	16.01	29.09	0.01306742	1	0	0	0
3421	11/21/2022	56.73412682	41.1	70.4	9.290153336	6.73	15.41	0.000256975	0	0	0	0
1230	11/21/2022	82.10110168	69.4	89.3	11.156638076	6.82	16.51	0.000191655	1	1	0	0
3781	11/21/2022	57.16867908	35.9	76.1	6.591815234	0.19	14.15	2.5568e-05	0	1	0	0
3960	11/21/2022	76.24837038	51.2	90.9	25.501200644	17.49	30.51	0.004743817	1	0	0	0
1384	11/21/2022	66.32096416	51.3	83.1	13.550072673	9.96	19.86	2.79e-06	0	0	0	0
1695	11/21/2023	59.79187745	29.3	85.0	28.074217863	19.26	37.0	0.000697095	0	0	0	0
3371	11/21/2023	47.9830261	36.2	68.3	28.074662187	20.92	37.14	2.639e-06	1	0	0	0
2157	11/21/2023	72.79340707	51.1	83.1	27.017363793	20.79	32.34	9.52e-07	1	0	0	0
2485	11/21/2023	45.06093006	30.3	72.6	25.194027139	16.92	32.55	2.437e-06	0	0	0	0
5653	11/21/2023	91.68914598	86.8	95.7	1.818602264	-1.16	3.94	0.049864431	0	1	0	0
1944	11/22/2020	67.1960163	44.0	89.6	6.564619254	1.42	12.38	0.053660257	0	1	0	0
5306	11/22/2020	77.16033468	37.7	94.7	22.353519014	19.42	31.4	0.016919519	0	0	0	0
3519	11/22/2020	53.31768115	37.9	77.4	30.27291518	22.43	38.03	0.011450331	0	0	0	0
582	11/22/2020	88.47610361	69.5	92.5	1.305234459	-2.73	5.13	0.007906036	0	0	0	0
5968	11/22/2020	76.21848023	56.4	93.7	16.83093108	10.03	18.66	0.018005136	0	1	0	0
2697	11/22/2020	93.1985616	81.6	98.4	7.935514914	6.37	14.13	0.042784749	0	0	0	0
5582	11/22/2020	46.62263588	35.9	82.7	8.069634264	0.85	13.06	5.3e-08	0	0	0	0
2279	11/22/2021	54.57176654	24.4	85.6	17.456483055	10.6	26.09	0.000313521	1	1	0	0
2006	11/22/2021	84.06190808	56.8	90.9	17.758799765	9.17	25.32	0.00019442	0	0	0	0
2371	11/22/2021	60.40985496	42.5	89.1	29.046944456	20.7	36.95	9.252e-06	0	0	0	1
708	11/22/2022	88.59274606	72.5	93.8	4.791485221	-0.18	9.46	0.002466517	0	0	0	0
5508	11/22/2022	60.95231872	41.5	79.1	14.0470112	5.86	23.63	0.000303045	0	0	0	0
4843	11/22/2022	92.54328023	78.1	95.9	4.209216272	1.06	6.34	0.07620721	0	0	0	0
5451	11/22/2022	81.35035844	69.5	82.2	13.249753537	11.13	14.56	0.018040849	0	0	0	0
3671	11/22/2022	70.33714703	58.9	84.4	18.835467164	12.87	25.05	0.005149773	0	0	0	0
3970	11/22/2022	48.20849359	24.8	75.5	20.4436444	12.49	31.84	0.015710767	0	0	0	0
4994	11/22/2023	42.07454573	22.1	66.8	23.99337158	9.54	34.38	0.00034132	0	0	0	0
5423	11/22/2023	74.93115884	60.2	89.0	9.742118939	5.0	12.61	0.014527566	0	1	0	0
1018	11/22/2023	46.91245031	32.1	68.9	23.026414899	13.92	29.58	3.58e-07	0	0	0	0
1184	11/23/2020	55.82140931	39.3	76.4	19.038805444	13.27	25.64	2.0315e-05	0	0	0	0
3119	11/23/2020	70.35538944	44.3	93.3	24.714668924	18.53	32.12	0.010366573	0	0	0	0
4418	11/23/2020	66.36513516	48.3	84.4	7.07868066	0.85	12.01	5.1047e-05	0	0	0	0
890	11/23/2020	90.62357442	80.3	96.3	6.26026948	5.72	10.19	0.052832434	0	0	0	0
5175	11/23/2020	51.67511734	31.1	86.8	14.136188972	3.33	21.63	0.000163665	0	1	0	0
6009	11/23/2021	71.64591084	51.1	86.0	25.981953731	20.64	29.73	0.005762137	0	0	0	0
5113	11/23/2021	74.79007411	58.8	92.1	8.743311309	2.84	15.39	0.016369862	1	0	0	0
871	11/23/2021	61.71547637	39.0	87.3	17.883503579	12.65	25.38	0.000569893	0	0	0	0
4264	11/23/2022	90.3551063	80.1	95.5	11.679654751	8.83	17.09	0.009409192	0	0	0	0
378	11/23/2022	72.57789362	50.5	84.1	9.210303436	4.87	16.42	0.003487135	0	0	0	0
2276	11/23/2023	63.89722656	60.8	67.8	15.008490928	9.24	21.55	1.225e-06	0	0	0	0
98	11/23/2023	80.34083841	62.8	90.9	8.142386393	2.8	16.01	0.002330388	0	0	0	0
585	11/23/2023	78.15714994	56.7	85.5	10.551100326	6.91	19.05	0.000126372	0	1	0	0
2017	11/24/2020	48.58272609	33.7	75.1	29.435774035	20.42	37.12	0.001436149	0	0	0	0
1403	11/24/2021	85.74530215	59.1	92.9	0.189362357	-3.46	4.87	0.012039331	0	0	0	0
4468	11/24/2021	49.88102113	24.7	79.6	25.506509101	14.13	36.37	3.18e-07	0	0	0	0
2770	11/24/2021	51.39117548	29.6	81.0	15.829194599	5.94	25.85	0.00090042	0	0	0	0
690	11/24/2022	90.86141346	69.5	96.9	4.10514742	1.86	10.06	0.006705744	1	0	0	0
3429	11/24/2022	69.3529161	58.2	81.2	18.971144537	13.19	22.69	0.000895418	0	1	0	0
2038	11/24/2022	86.56846282	70.4	93.7	7.845667865	3.86	14.72	3.6e-08	0	0	0	0
1066	11/24/2023	45.61760735	20.0	66.4	24.724705661	14.94	36.39	3.705e-06	0	0	0	0
3194	11/24/2023	79.6452355	53.3	91.4	5.789163648	3.71	12.31	0.009241239	0	1	0	0
1089	11/24/2023	70.8980209	41.4	90.7	8.64490932	1.07	18.09	0.007577956	1	0	0	0
323	11/24/2023	73.41039348	50.7	86.9	10.702934926	2.62	19.5	0.003316002	0	0	0	0
239	11/24/2023	65.69237218	45.9	78.8	16.212053352	8.81	25.47	0.000696246	0	0	0	0
2531	11/24/2023	51.17185215	35.0	70.9	21.513543794	12.47	29.15	2.84e-07	0	0	0	0
2583	11/24/2023	79.23509703	70.4	85.0	8.128501141	5.27	9.82	0.003068821	0	0	0	0
208	11/24/2023	82.46192327	68.9	87.8	6.080279855	2.71	9.45	0.011017509	0	1	0	0
912	11/24/2023	72.86286739	42.5	91.1	15.162163218	11.15	21.72	0.005005726	0	0	0	0
3347	11/25/2020	54.05676469	37.5	77.8	7.383647535	0.85	12.9	0.003359677	0	1	0	0
3022	11/25/2020	75.75689407	56.7	90.4	5.23546133	0.33	11.92	3.48e-06	0	0	0	0
4550	11/25/2020	69.29334508	38.9	81.4	11.75913274	8.53	18.28	0.018100908	0	0	0	0
2149	11/25/2020	81.39122067	58.8	94.8	22.352226955	16.05	28.3	0.002208933	0	0	0	0
1950	11/25/2020	67.46433261	42.9	85.5	22.08391245	15.41	30.01	0.000315759	0	0	0	0
4524	11/25/2021	44.67622319	32.9	64.9	21.896504937	13.61	30.69	9.399e-06	0	1	0	0
1910	11/25/2021	78.45591287	71.0	84.7	19.093745023	15.65	21.24	0.001820098	0	0	0	0
5478	11/25/2022	47.62115035	22.2	83.6	29.701189124	20.14	38.31	0.00321387	1	0	0	0
5235	11/25/2022	82.64533395	54.6	93.5	13.44252958	8.46	19.17	0.030553501	0	0	0	0
2623	11/25/2022	79.9123624	62.6	93.3	3.521790863	-1.51	8.96	0.064720653	0	0	0	0
5518	11/25/2022	40.54950933	18.9	65.3	26.147614538	17.33	33.4	1.1498e-05	0	0	0	0
5996	11/25/2022	57.19982205	43.4	79.5	23.26625098	16.07	30.21	1.5086e-05	0	0	0	0
2310	11/25/2023	82.42039657	51.2	94.6	17.208141292	9.37	25.71	0.000627208	0	0	0	0
944	11/25/2023	86.8764661	74.9	91.1	-0.318829741	-4.13	3.03	0.089082142	0	0	0	0
5444	11/25/2023	87.36718387	80.5	86.5	6.563193154	2.19	13.29	0.031591228	0	0	0	0
2778	11/25/2023	96.24717696	97.6	96.2	2.29265279	-0.41	4.62	0.095049802	0	0	0	0
5150	11/25/2023	64.61090688	45.5	86.7	24.813843967	18.87	30.95	0.024905791	0	1	0	0
2826	11/26/2020	84.07114355	54.0	96.5	6.585053337	1.41	11.15	0.023912915	0	0	0	0
5593	11/26/2020	89.63629099	77.4	97.1	9.822579011	7.11	13.79	0.018098508	0	0	0	0
4216	11/26/2020	82.33299359	50.4	95.4	9.64470069	2.88	17.79	0.000162884	0	0	0	0
600	11/26/2020	71.0342996	46.8	87.5	14.844105043	8.17	19.77	0.000456356	0	0	0	0
3859	11/26/2020	49.21638364	26.7	70.0	22.219439337	12.04	33.12	2.2869e-05	0	0	0	0
2028	11/26/2020	45.83117708	27.6	72.2	27.770479568	16.91	37.58	0.001225449	0	0	0	0
1836	11/26/2020	94.47009636	83.1	96.3	5.971815966	4.57	8.25	0.042434344	0	0	0	0
3917	11/26/2020	82.26917179	62.3	91.3	3.308375604	1.31	6.8	0.004917926	0	0	0	0
5408	11/26/2020	66.06524487	51.1	85.9	22.66861665	15.15	27.75	0.00047293	0	0	0	0
2878	11/26/2021	61.69138279	48.7	79.5	20.710677382	17.66	23.25	0.009525974	0	0	0	0
5374	11/26/2021	87.9880127	67.1	95.2	9.336309999	7.81	14.63	0.000179099	0	0	0	0
5058	11/26/2021	55.48386945	36.9	81.5	25.413663841	15.6	32.09	3.6704e-05	0	0	0	0
5740	11/26/2021	37.87490153	20.2	64.5	28.008537831	17.16	38.3	0.0	0	1	0	0
6030	11/26/2022	67.98404894	40.5	83.7	28.534370908	19.29	36.49	1.3963e-05	0	0	0	0
2681	11/26/2022	88.66072831	69.8	95.8	4.539055745	2.68	6.44	0.129441281	0	0	0	0
3313	11/26/2022	77.48033061	56.4	89.1	4.832413402	0.63	11.48	0.001635721	0	0	0	0
3427	11/26/2022	52.14328564	32.8	77.1	23.448457938	14.03	34.47	5.379e-06	0	0	0	0
2931	11/26/2022	70.26346735	45.0	85.7	2.481432864	-3.23	8.35	0.000413631	0	0	0	0
2950	11/26/2022	96.04147945	81.0	98.3	1.784825765	-2.72	5.69	0.047412575	0	0	0	0
833	11/26/2023	76.43476377	73.3	77.9	11.647489835	12.0	16.81	0.003757766	0	0	0	0
973	11/26/2023	81.89931289	73.5	89.5	0.20527656	-4.47	4.01	0.001074161	0	0	0	0
525	11/26/2023	43.71484022	28.3	68.1	26.837426693	18.33	31.6	1.2595e-05	0	0	0	0
2106	11/27/2020	50.22539601	28.9	76.9	24.863022163	16.92	30.97	0.001204119	0	0	0	0
1860	11/27/2020	65.7912744	45.4	91.3	22.024225913	18.75	28.93	2.644e-05	1	0	0	0
2597	11/27/2020	60.16479688	44.8	74.8	18.099985628	14.17	22.9	1.831e-06	0	0	0	0
5452	11/27/2020	94.76240389	89.3	99.0	0.17840977	-4.14	3.32	0.021387301	0	0	0	0
3930	11/27/2020	73.96916659	45.5	93.1	22.333704349	15.27	28.85	0.001571151	0	1	0	0
3919	11/27/2020	90.99646315	76.2	95.2	18.912256561	16.48	22.1	0.019742286	0	0	0	0
614	11/27/2020	43.98996798	27.3	70.7	21.032482393	11.7	32.27	5.623e-06	0	0	0	0
1185	11/27/2021	82.48188447	69.8	87.0	10.520979407	7.72	14.14	0.020034326	0	0	0	0
1226	11/27/2021	76.19176318	53.0	93.9	25.709681791	19.18	30.7	0.029418243	0	0	0	0
5103	11/27/2021	46.67361339	25.7	74.8	21.61834165	15.04	30.42	1.05e-07	0	1	0	0
5533	11/27/2021	55.04378521	28.1	84.1	15.067921217	5.39	23.14	7.9504e-05	0	0	0	0
5449	11/27/2021	61.7885109	26.7	82.5	24.23205406	17.31	33.21	4.294e-05	0	1	0	0
5883	11/27/2022	65.43810381	41.0	85.1	11.175979663	5.75	19.61	0.01727134	0	0	0	0
550	11/27/2022	60.99309933	54.6	78.8	14.276885063	5.1	22.35	6.4466e-05	0	1	0	0
2736	11/27/2022	88.84840203	78.6	97.3	4.860530178	-1.36	10.29	0.044218362	0	0	0	0
401	11/27/2022	44.93827293	21.8	74.1	28.620290503	18.64	38.05	4.83e-06	1	0	0	0
4136	11/27/2022	72.61310913	45.1	91.3	19.03547308	10.99	25.7	0.003843319	0	0	0	0
4441	11/27/2023	88.32280303	78.9	90.0	7.524653755	4.29	12.87	0.139289876	0	0	0	0
2957	11/27/2023	62.27218337	44.5	78.0	8.718393175	2.5	14.46	3.768e-05	0	0	0	0
2634	11/27/2023	61.22959479	48.7	74.8	29.698417851	22.18	37.04	3.9191e-05	0	0	0	0
5743	11/28/2020	57.29291485	42.0	77.1	27.443576054	18.23	35.34	5.5744e-05	0	0	0	0
2386	11/28/2020	58.12538405	38.8	78.9	6.118418051	-1.75	15.75	1e-09	0	0	0	0
2136	11/28/2020	60.19781288	32.5	83.5	21.431281076	12.14	30.97	8.517e-06	0	0	0	0
3988	11/28/2020	88.03103339	76.9	96.9	10.938910685	10.38	12.09	0.000391681	0	0	0	0
5710	11/28/2020	73.31312509	64.3	79.7	13.500855607	10.13	16.09	8.5429e-05	1	0	0	0
1811	11/28/2021	66.86913989	39.7	84.9	10.305524134	3.29	18.09	0.000935028	0	0	0	0
1830	11/28/2021	69.32867679	45.0	88.8	20.966604455	12.98	28.6	0.001511609	0	0	0	0
4141	11/28/2021	88.27622538	70.2	91.0	7.658339141	7.66	15.19	0.00903966	0	0	0	0
609	11/28/2021	62.88231159	44.3	83.0	13.679925442	5.12	23.49	0.000189977	0	0	0	0
5068	11/28/2021	89.56757037	69.9	93.5	4.367536345	-0.45	10.55	0.002520985	0	1	0	0
5295	11/28/2021	95.29371768	97.6	96.7	17.711053626	17.7	17.9	0.130696723	0	0	0	0
2714	11/28/2021	65.69154288	45.9	80.8	26.863550332	17.61	36.02	0.000856994	1	1	0	0
3101	11/28/2022	79.21058723	71.4	86.2	10.323302033	6.83	13.65	0.030711722	0	0	0	0
332	11/28/2022	71.72290545	46.3	84.9	7.667167339	0.99	14.99	0.001330719	0	1	0	0
5176	11/28/2022	40.5670874	24.0	77.0	25.770017768	19.04	32.48	5.018e-06	0	0	0	0
1054	11/28/2023	65.08245003	44.1	81.6	20.614983993	13.67	28.37	0.006668227	0	0	0	0
1844	11/28/2023	56.03200213	30.8	84.3	27.325388023	16.74	36.55	0.0	0	1	0	0
352	11/28/2023	70.47097758	58.4	79.5	17.468737067	13.58	20.47	0.024331229	0	0	0	0
4535	11/29/2020	85.14274284	50.8	96.2	2.354616954	-3.25	9.56	0.005078749	0	0	0	0
1162	11/29/2021	88.08608904	72.2	93.3	4.885297834	0.1	9.27	0.009001309	0	1	0	0
2324	11/29/2021	92.12811677	82.3	96.4	10.905385999	10.0	11.47	0.00385989	0	0	0	0
1640	11/29/2021	90.09559161	68.2	96.3	4.540492709	-1.97	13.06	0.012587587	0	0	0	0
2173	11/29/2021	78.79023224	49.1	89.7	10.569651032	6.29	17.62	0.002567611	0	0	0	1
601	11/29/2021	64.48076066	45.5	80.0	4.006748477	0.01	9.95	0.030947529	0	0	0	0
3709	11/29/2022	86.03330631	57.6	93.6	22.851154233	16.59	30.83	0.012992852	0	0	0	0
1141	11/29/2022	72.1104618	67.5	87.8	19.146099599	13.19	22.59	0.014144094	0	0	0	0
6002	11/29/2022	75.6976448	58.8	79.5	9.230421059	6.72	14.57	0.000486524	0	0	0	0
2662	11/29/2022	72.91191325	56.9	81.4	13.855205479	10.68	17.42	0.038232199	1	0	0	0
5461	11/29/2022	71.32855019	51.4	90.3	25.909789346	19.26	33.28	0.005783373	0	1	0	0
2819	11/29/2022	81.72792812	58.7	96.9	21.609243041	11.73	29.99	1.2966e-05	0	0	0	0
4190	11/29/2023	54.29585132	39.1	72.3	24.254665033	19.69	30.37	0.006943582	0	1	0	0
2486	11/29/2023	75.99079682	49.5	83.4	14.096809494	9.18	18.63	0.014122811	0	0	0	0
5253	11/29/2023	83.87722517	62.0	95.0	5.156828162	0.97	9.5	0.005575552	0	0	0	0
105	11/29/2023	45.99198506	17.6	81.9	26.520048848	16.5	34.21	9.768e-06	0	1	0	0
2562	11/3/2020	51.40104453	24.5	80.7	29.010906426	21.65	36.11	1.5402e-05	0	0	0	0
291	11/3/2020	68.46537259	58.5	82.6	18.752517435	15.41	21.68	0.003065945	0	0	0	0
21	11/3/2020	47.83108711	28.2	76.4	12.431570703	5.96	19.88	0.000784738	0	0	0	0
4298	11/3/2020	74.7615477	52.9	91.2	7.507758114	6.0	9.78	0.015719395	0	0	0	0
1980	11/3/2021	68.93626548	44.1	81.2	10.710839369	6.84	16.67	0.003665359	0	0	0	0
1274	11/3/2021	70.02088546	55.4	88.5	3.984128493	0.97	9.3	0.147709599	0	0	0	0
3463	11/3/2021	76.49318015	59.0	92.0	20.121425434	15.21	29.05	0.000610916	1	0	0	0
1468	11/3/2021	76.0060753	56.7	85.3	8.991067417	5.15	14.38	0.004622247	0	1	0	0
2640	11/3/2022	87.77084342	75.5	94.2	2.856724393	-1.87	7.58	0.005619674	0	0	0	0
2455	11/3/2022	86.20655309	77.6	87.0	0.998298254	-3.32	5.91	0.000844326	0	0	0	0
3351	11/3/2022	97.55865706	97.6	98.4	2.95823959	2.32	6.92	0.02148137	0	0	0	0
3649	11/3/2022	71.57052437	52.6	90.2	20.076721119	15.95	25.31	0.017462457	1	0	0	0
839	11/3/2022	84.61961966	71.4	94.3	10.745854179	9.58	12.09	0.005973755	0	0	0	0
355	11/3/2023	85.56992887	74.5	93.1	6.149037424	5.69	10.74	0.003522425	0	0	0	0
1882	11/3/2023	89.03374469	70.6	92.5	10.653117506	7.0	14.76	0.000261833	0	0	0	0
321	11/3/2023	85.11648926	68.3	92.4	3.640798629	-1.96	10.26	0.011999219	0	0	0	0
248	11/3/2023	61.76371242	44.0	81.5	13.670032885	8.34	21.59	1.0112e-05	0	0	0	0
790	11/30/2020	66.84835247	58.3	75.2	21.367437937	16.73	23.08	0.000270767	0	0	0	0
3557	11/30/2020	61.7841451	35.6	87.9	16.479563512	11.28	20.75	0.00025152	0	0	0	0
3636	11/30/2022	75.24828809	53.7	92.7	11.616649263	4.76	17.55	0.025513742	0	0	0	0
2270	11/30/2022	60.55813964	34.2	75.8	18.768338122	13.34	26.54	0.001532323	0	0	0	0
927	11/30/2022	71.75572102	41.9	94.6	16.469135015	8.27	23.72	0.006903004	0	0	0	0
5205	11/30/2023	66.13482159	46.5	81.1	16.924300435	9.95	26.41	0.000307679	0	0	0	0
108	11/30/2023	60.47171802	40.5	84.4	7.188413939	0.61	15.93	0.003671487	0	0	0	0
410	11/30/2023	82.91140761	61.6	85.4	4.217829268	1.66	9.95	0.001111789	0	0	0	0
2062	11/4/2020	86.17782773	53.0	95.0	2.559211763	-2.87	9.38	0.008376206	0	0	0	0
1720	11/4/2020	64.68489769	48.3	88.4	11.966513581	7.52	19.35	0.000577852	0	0	0	0
2890	11/4/2020	53.45585095	29.4	81.9	18.175592685	11.34	27.35	0.00032322	0	0	0	0
2190	11/4/2020	66.0567496	48.6	87.2	15.821420167	10.46	19.28	0.000875477	0	1	0	0
4510	11/4/2021	97.64617828	97.6	98.8	-0.557742252	-4.08	1.86	0.058832921	1	0	0	0
5331	11/4/2021	91.73575376	74.0	97.7	20.09117931	16.31	23.27	0.058522563	0	0	0	0
5600	11/4/2021	85.80571045	62.0	97.3	4.100381337	-1.12	10.15	0.058625019	1	0	0	0
28	11/4/2021	58.7911152	35.9	83.3	19.9821491	9.32	27.35	3.5886e-05	0	0	0	0
2368	11/4/2021	48.22596901	30.7	76.9	26.35328397	18.54	31.63	0.000987626	0	0	0	0
2138	11/4/2021	59.63778049	34.8	82.7	27.882858546	18.58	35.28	0.000147387	0	0	0	0
4182	11/4/2022	71.25769195	58.9	84.1	9.628233786	6.72	12.83	0.00563087	0	0	0	0
3846	11/4/2022	54.53267874	31.9	75.9	22.773317857	17.19	28.41	4.029e-05	1	0	0	0
4987	11/4/2022	47.47887965	28.0	76.5	22.992664728	14.42	31.77	0.003336694	0	0	0	0
1628	11/4/2023	70.08737388	51.7	89.4	17.379717735	9.6	27.04	0.001650102	0	0	0	0
1342	11/4/2023	88.20992742	80.5	90.4	5.028354166	1.58	8.02	0.01262033	0	0	0	0
5659	11/4/2023	89.37272631	79.5	92.1	9.06257387	9.02	13.18	0.014212608	0	0	0	0
863	11/5/2020	61.78540237	37.7	80.6	27.119711612	19.7	34.42	0.013062271	0	0	0	0
4405	11/5/2020	91.57281249	66.8	98.0	6.802137972	2.39	12.54	0.020816654	0	0	0	0
1632	11/5/2020	50.4884172	34.1	79.8	9.88811636	2.4	17.14	2.832e-05	0	0	0	0
1816	11/5/2020	81.05871338	53.6	96.1	17.0937425	9.81	26.85	0.002511258	1	0	0	0
3900	11/5/2021	53.59133834	33.6	73.8	11.755102455	6.09	16.44	0.053690384	0	1	0	0
4177	11/5/2022	73.82531602	51.5	90.5	11.145454475	6.64	17.13	0.002834774	0	0	0	0
2197	11/5/2023	84.07535748	65.8	92.6	16.579953807	10.87	21.67	0.008173851	0	0	0	0
3137	11/5/2023	84.5112539	68.8	86.8	8.308393861	4.39	13.86	0.001704912	0	0	0	0
379	11/5/2023	70.79464642	58.2	76.7	23.42646817	18.87	27.53	0.002281235	0	0	0	0
4647	11/5/2023	80.16921553	79.7	91.2	9.73408901	3.47	13.19	0.024319595	0	0	0	0
156	11/5/2023	83.73586517	78.1	89.6	10.115104167	4.75	12.91	0.018652376	0	0	0	0
1328	11/5/2023	89.19040557	84.8	87.7	23.55710253	20.68	28.54	0.000692764	0	0	0	0
4872	11/5/2023	65.3576524	50.6	82.3	21.844123678	16.26	26.93	0.007289959	0	0	0	0
3219	11/6/2020	67.46235261	56.9	88.1	27.868247147	21.51	30.55	2.8899e-05	0	0	0	0
5773	11/6/2020	67.47080918	48.9	86.4	9.659096918	5.04	13.66	2.2966e-05	0	0	0	0
5991	11/6/2021	54.09413964	55.9	59.8	21.505443426	15.8	27.64	1.0843e-05	0	0	0	0
233	11/6/2022	69.88551333	53.5	82.3	2.825852293	-1.38	8.11	1.45e-07	0	0	0	0
4106	11/6/2022	40.20129227	30.2	62.9	21.125842068	12.92	27.11	0.004401106	0	0	0	0
5185	11/6/2022	70.55343519	38.3	88.6	3.583121359	-0.55	12.23	0.000419697	1	1	0	0
1515	11/6/2022	91.37394133	80.0	92.6	-0.849419114	-5.15	1.85	0.015194135	0	0	0	0
5715	11/6/2022	45.34514373	12.5	74.1	22.786692023	10.46	35.13	2.588e-06	0	0	0	0
5717	11/6/2022	90.85063608	69.9	96.5	13.056883271	11.47	18.96	0.083217667	0	0	0	0
1325	11/6/2022	86.65035266	64.4	94.5	11.742443289	7.49	18.0	0.006568283	0	0	0	0
3779	11/6/2023	73.77886346	52.9	90.0	11.816510571	7.26	17.15	0.000754079	0	0	0	0
3692	11/6/2023	85.23716772	70.9	91.8	8.303044999	5.25	12.69	0.006854729	0	1	0	0
814	11/6/2023	81.66697703	57.9	92.0	18.32634288	16.49	22.6	0.001544136	0	0	0	0
954	11/7/2021	67.50848495	43.9	81.7	7.431543455	5.04	9.97	9.7742e-05	0	0	0	0
1357	11/7/2022	48.74164569	30.8	69.3	27.827584208	18.48	36.71	0.001018319	0	1	0	0
5997	11/7/2022	82.49763519	64.6	90.4	6.652993527	5.18	10.68	0.008927558	0	0	0	0
3324	11/7/2022	78.67155382	59.9	90.3	12.990220791	9.54	16.57	0.001185513	0	0	0	0
3023	11/7/2022	55.07792287	32.4	78.1	22.381927208	14.45	31.8	4.99e-06	0	0	0	0
5910	11/7/2022	85.99016722	61.1	89.4	12.592639826	8.0	16.02	0.017073242	0	0	0	0
4694	11/7/2023	77.13742278	72.7	86.5	15.738870897	11.93	20.38	0.001421335	0	0	0	0
551	11/7/2023	63.19827361	44.5	85.7	17.881001648	14.64	24.1	0.001978607	0	1	0	0
3949	11/8/2020	81.48274513	58.2	96.2	8.651855985	5.68	10.99	0.014711579	0	0	0	0
4356	11/8/2020	81.21628056	55.0	95.2	21.754402857	14.91	30.83	0.031065383	0	0	0	0
4227	11/8/2020	49.68542204	26.7	79.0	28.460031237	19.95	37.08	4.8168e-05	0	0	0	0
2746	11/8/2020	68.73631961	47.9	87.0	14.390273548	8.27	16.61	0.003456832	0	0	1	0
1820	11/8/2021	61.34358757	39.1	78.4	18.9196446	13.24	26.69	0.004047091	0	0	0	0
1284	11/8/2021	49.85309994	34.2	75.9	13.460296428	3.93	23.98	0.001094422	0	0	0	0
